Year,day,home_team_name,away_team_name
2014,1,Royals,Braves
2014,1,Rays,Blue Jays
2014,1,Diamondbacks,Astros
2014,1,Pirates,Dodgers
2014,1,Rockies,Nationals
2014,1,Cardinals,Red Sox
2014,1,Orioles,Giants
2014,1,Reds,Indians
2014,1,Padres,Phillies
2014,1,White Sox,Brewers
2014,1,Yankees,Mets
2014,1,Rangers,Marlins
2014,1,Mariners,Twins
2014,1,Angels,Cubs
2014,1,Athletics,Tigers
2014,2,Marlins,Athletics
2014,2,Tigers,Giants
2014,2,Padres,Reds
2014,2,Rangers,Orioles
2014,2,Rays,Cardinals
2014,2,Yankees,Twins
2014,2,Angels,Nationals
2014,2,Cubs,Diamondbacks
2014,2,Mets,Dodgers
2014,2,Braves,Astros
2014,2,Red Sox,White Sox
2014,2,Blue Jays,Rockies
2014,2,Pirates,Brewers
2014,2,Royals,Indians
2014,2,Mariners,Phillies
2014,3,Royals,Rockies
2014,3,Rangers,Cubs
2014,3,Phillies,Mariners
2014,3,Nationals,Red Sox
2014,3,Giants,Pirates
2014,3,Dodgers,Angels
2014,3,Brewers,Padres
2014,3,Diamondbacks,Astros
2014,3,Athletics,Rays
2014,3,Marlins,Cardinals
2014,3,Indians,Blue Jays
2014,3,Orioles,White Sox
2014,3,Braves,Mets
2014,3,Reds,Twins
2014,3,Tigers,Yankees
2014,4,Rockies,Red Sox
2014,4,Diamondbacks,Indians
2014,4,White Sox,Mets
2014,4,Dodgers,Giants
2014,4,Brewers,Angels
2014,4,Cardinals,Reds
2014,4,Braves,Phillies
2014,4,Athletics,Nationals
2014,4,Rays,Blue Jays
2014,4,Pirates,Mariners
2014,4,Royals,Yankees
2014,4,Cubs,Astros
2014,4,Tigers,Rangers
2014,4,Orioles,Padres
2014,4,Twins,Marlins
2014,5,Pirates,Indians
2014,5,Blue Jays,Cubs
2014,5,Phillies,Royals
2014,5,Rangers,Giants
2014,5,Brewers,Marlins
2014,5,Diamondbacks,Nationals
2014,5,Mets,Twins
2014,5,Rockies,Astros
2014,5,Red Sox,Cardinals
2014,5,Angels,Dodgers
2014,5,White Sox,Braves
2014,5,Orioles,Padres
2014,5,Rays,Tigers
2014,5,Mariners,Yankees
2014,5,Athletics,Reds
2014,6,Twins,Indians
2014,6,Brewers,Diamondbacks
2014,6,Cubs,Marlins
2014,6,Braves,Athletics
2014,6,Phillies,White Sox
2014,6,Mets,Dodgers
2014,6,Reds,Mariners
2014,6,Orioles,Tigers
2014,6,Blue Jays,Nationals
2014,6,Giants,Red Sox
2014,6,Yankees,Cardinals
2014,6,Rays,Royals
2014,6,Rockies,Astros
2014,6,Angels,Pirates
2014,6,Padres,Rangers
2014,7,Dodgers,Brewers
2014,7,Pirates,Giants
2014,7,Blue Jays,Diamondbacks
2014,7,Astros,Athletics
2014,7,White Sox,Mariners
2014,7,Angels,Padres
2014,7,Phillies,Braves
2014,7,Yankees,Rays
2014,7,Red Sox,Indians
2014,7,Tigers,Rangers
2014,7,Orioles,Cardinals
2014,7,Nationals,Marlins
2014,7,Mets,Royals
2014,7,Reds,Cubs
2014,7,Rockies,Twins
2014,8,Cubs,Reds
2014,8,Athletics,Red Sox
2014,8,Angels,Dodgers
2014,8,Cardinals,Yankees
2014,8,Marlins,Tigers
2014,8,Diamondbacks,Indians
2014,8,Braves,White Sox
2014,8,Phillies,Nationals
2014,8,Twins,Giants
2014,8,Mariners,Rays
2014,8,Mets,Brewers
2014,8,Rockies,Royals
2014,8,Orioles,Rangers
2014,8,Pirates,Astros
2014,8,Blue Jays,Padres
2014,9,Royals,Rangers
2014,9,Blue Jays,Mets
2014,9,Marlins,Brewers
2014,9,Mariners,Angels
2014,9,Rays,Rockies
2014,9,Phillies,Tigers
2014,9,Cubs,Nationals
2014,9,Giants,Diamondbacks
2014,9,Braves,Orioles
2014,9,Astros,Reds
2014,9,White Sox,Indians
2014,9,Yankees,Red Sox
2014,9,Dodgers,Padres
2014,9,Pirates,Cardinals
2014,9,Athletics,Twins
2014,10,Nationals,Indians
2014,10,White Sox,Cubs
2014,10,Diamondbacks,Reds
2014,10,Rangers,Rockies
2014,10,Red Sox,Dodgers
2014,10,Giants,Brewers
2014,10,Padres,Angels
2014,10,Pirates,Cardinals
2014,10,Royals,Orioles
2014,10,Rays,Mariners
2014,10,Braves,Mets
2014,10,Yankees,Astros
2014,10,Blue Jays,Phillies
2014,10,Marlins,Twins
2014,10,Athletics,Tigers
2014,11,Reds,Braves
2014,11,Tigers,Rockies
2014,11,Pirates,Astros
2014,11,Giants,Orioles
2014,11,Nationals,Marlins
2014,11,Royals,Brewers
2014,11,Indians,Athletics
2014,11,Diamondbacks,Mets
2014,11,Twins,Blue Jays
2014,11,Cubs,Cardinals
2014,11,Rangers,Red Sox
2014,11,Angels,Padres
2014,11,Rays,Mariners
2014,11,Dodgers,Phillies
2014,11,White Sox,Yankees
2014,12,Cubs,Reds
2014,12,Angels,Dodgers
2014,12,Giants,Cardinals
2014,12,Brewers,Astros
2014,12,Tigers,Rays
2014,12,Mariners,Rangers
2014,12,Marlins,Red Sox
2014,12,Diamondbacks,Nationals
2014,12,Twins,Pirates
2014,12,Orioles,Indians
2014,12,Blue Jays,Phillies
2014,12,Athletics,Yankees
2014,12,Padres,Rockies
2014,12,Braves,White Sox
2014,12,Royals,Mets
2014,13,Red Sox,Phillies
2014,13,Cubs,Cardinals
2014,13,Athletics,Padres
2014,13,Blue Jays,Orioles
2014,13,Braves,Diamondbacks
2014,13,Royals,Dodgers
2014,13,Reds,Brewers
2014,13,Yankees,Rangers
2014,13,Angels,White Sox
2014,13,Twins,Rockies
2014,13,Marlins,Giants
2014,13,Mets,Indians
2014,13,Rays,Tigers
2014,13,Pirates,Mariners
2014,13,Astros,Nationals
2014,14,Nationals,Cardinals
2014,14,Rockies,Royals
2014,14,Yankees,Giants
2014,14,Mariners,Braves
2014,14,Mets,Athletics
2014,14,Blue Jays,Diamondbacks
2014,14,Brewers,Rangers
2014,14,Astros,Dodgers
2014,14,Reds,Twins
2014,14,Pirates,Red Sox
2014,14,Indians,Rays
2014,14,Padres,Tigers
2014,14,Marlins,Cubs
2014,14,White Sox,Angels
2014,14,Phillies,Orioles
2014,15,Orioles,White Sox
2014,15,Tigers,Nationals
2014,15,Pirates,Athletics
2014,15,Diamondbacks,Dodgers
2014,15,Mariners,Twins
2014,15,Cardinals,Cubs
2014,15,Rangers,Padres
2014,15,Royals,Red Sox
2014,15,Reds,Rays
2014,15,Indians,Phillies
2014,15,Giants,Angels
2014,15,Rockies,Marlins
2014,15,Yankees,Mets
2014,15,Astros,Braves
2014,15,Brewers,Blue Jays
2014,16,Rockies,Blue Jays
2014,16,Giants,Astros
2014,16,Reds,Angels
2014,16,Tigers,Diamondbacks
2014,16,Yankees,Twins
2014,16,Rays,White Sox
2014,16,Royals,Marlins
2014,16,Rangers,Cubs
2014,16,Mariners,Dodgers
2014,16,Pirates,Phillies
2014,16,Braves,Orioles
2014,16,Athletics,Cardinals
2014,16,Mets,Red Sox
2014,16,Brewers,Nationals
2014,16,Indians,Padres
2014,17,Brewers,Rangers
2014,17,Braves,Reds
2014,17,Marlins,Blue Jays
2014,17,Diamondbacks,Phillies
2014,17,Yankees,Rockies
2014,17,White Sox,Astros
2014,17,Twins,Rays
2014,17,Cubs,Orioles
2014,17,Athletics,Giants
2014,17,Cardinals,Mets
2014,17,Mariners,Royals
2014,17,Dodgers,Tigers
2014,17,Padres,Nationals
2014,17,Indians,Red Sox
2014,17,Pirates,Angels
2014,18,Athletics,Cardinals
2014,18,Indians,Mets
2014,18,Braves,Rangers
2014,18,Diamondbacks,Nationals
2014,18,Phillies,Astros
2014,18,Rockies,Rays
2014,18,White Sox,Mariners
2014,18,Orioles,Twins
2014,18,Blue Jays,Tigers
2014,18,Marlins,Red Sox
2014,18,Dodgers,Cubs
2014,18,Pirates,Reds
2014,18,Brewers,Yankees
2014,18,Giants,Padres
2014,18,Angels,Royals
2014,19,Marlins,Rockies
2014,19,Tigers,Yankees
2014,19,Rangers,Rays
2014,19,Cubs,Angels
2014,19,Mariners,Athletics
2014,19,Red Sox,Royals
2014,19,White Sox,Pirates
2014,19,Dodgers,Twins
2014,19,Padres,Braves
2014,19,Phillies,Cardinals
2014,19,Mets,Giants
2014,19,Blue Jays,Diamondbacks
2014,19,Indians,Reds
2014,19,Astros,Brewers
2014,19,Nationals,Orioles
2014,20,Cubs,Phillies
2014,20,Rockies,Giants
2014,20,Athletics,Yankees
2014,20,Rangers,Royals
2014,20,Tigers,Marlins
2014,20,Mets,Padres
2014,20,White Sox,Blue Jays
2014,20,Braves,Diamondbacks
2014,20,Angels,Rays
2014,20,Dodgers,Pirates
2014,20,Cardinals,Astros
2014,20,Mariners,Reds
2014,20,Twins,Indians
2014,20,Nationals,Orioles
2014,20,Red Sox,Brewers
2014,21,Royals,Athletics
2014,21,Nationals,Twins
2014,21,Diamondbacks,Giants
2014,21,Red Sox,Brewers
2014,21,Rays,Dodgers
2014,21,Cubs,Pirates
2014,21,Tigers,White Sox
2014,21,Orioles,Yankees
2014,21,Mets,Angels
2014,21,Mariners,Blue Jays
2014,21,Astros,Rangers
2014,21,Rockies,Marlins
2014,21,Indians,Reds
2014,21,Phillies,Cardinals
2014,21,Padres,Braves
2014,22,Pirates,Mets
2014,22,Twins,Angels
2014,22,Rangers,Tigers
2014,22,Red Sox,Indians
2014,22,Marlins,Cubs
2014,22,Nationals,Royals
2014,22,Phillies,Dodgers
2014,22,Astros,Padres
2014,22,Rockies,Mariners
2014,22,Orioles,Diamondbacks
2014,22,Athletics,Yankees
2014,22,Cardinals,Brewers
2014,22,Blue Jays,Giants
2014,22,Braves,Reds
2014,22,Rays,White Sox
2014,23,Indians,Cardinals
2014,23,Mets,Yankees
2014,23,Padres,Marlins
2014,23,Cubs,Diamondbacks
2014,23,Rays,Athletics
2014,23,Tigers,Rockies
2014,23,Giants,Astros
2014,23,Rangers,White Sox
2014,23,Braves,Blue Jays
2014,23,Phillies,Pirates
2014,23,Nationals,Mariners
2014,23,Dodgers,Royals
2014,23,Angels,Red Sox
2014,23,Reds,Orioles
2014,23,Twins,Brewers
2014,24,Astros,Tigers
2014,24,Nationals,Padres
2014,24,Cardinals,Diamondbacks
2014,24,Pirates,Blue Jays
2014,24,Red Sox,Yankees
2014,24,Mariners,Giants
2014,24,White Sox,Reds
2014,24,Phillies,Twins
2014,24,Marlins,Rangers
2014,24,Brewers,Rockies
2014,24,Indians,Rays
2014,24,Orioles,Dodgers
2014,24,Royals,Mets
2014,24,Angels,Athletics
2014,24,Braves,Cubs
2014,25,Red Sox,Yankees
2014,25,Padres,Reds
2014,25,Mariners,Angels
2014,25,Cardinals,White Sox
2014,25,Mets,Giants
2014,25,Twins,Dodgers
2014,25,Athletics,Marlins
2014,25,Royals,Blue Jays
2014,25,Phillies,Cubs
2014,25,Pirates,Indians
2014,25,Tigers,Braves
2014,25,Nationals,Rangers
2014,25,Rockies,Astros
2014,25,Orioles,Brewers
2014,25,Diamondbacks,Rays
2014,26,Dodgers,Athletics
2014,26,Braves,Reds
2014,26,Indians,Rangers
2014,26,Padres,Orioles
2014,26,Twins,Pirates
2014,26,Brewers,Angels
2014,26,Giants,Rays
2014,26,Phillies,Yankees
2014,26,Blue Jays,Red Sox
2014,26,Cubs,White Sox
2014,26,Astros,Cardinals
2014,26,Tigers,Diamondbacks
2014,26,Nationals,Mariners
2014,26,Mets,Rockies
2014,26,Royals,Marlins
2014,27,Indians,Mariners
2014,27,Padres,Marlins
2014,27,Phillies,Orioles
2014,27,Giants,Nationals
2014,27,Cardinals,Yankees
2014,27,Astros,Mets
2014,27,Diamondbacks,Dodgers
2014,27,White Sox,Athletics
2014,27,Rockies,Braves
2014,27,Rangers,Blue Jays
2014,27,Royals,Pirates
2014,27,Rays,Twins
2014,27,Brewers,Reds
2014,27,Cubs,Tigers
2014,27,Angels,Red Sox
2014,28,Indians,Angels
2014,28,Astros,Giants
2014,28,Cardinals,Marlins
2014,28,Red Sox,Brewers
2014,28,Nationals,Padres
2014,28,Braves,Athletics
2014,28,Mets,Reds
2014,28,Royals,Tigers
2014,28,Twins,Yankees
2014,28,White Sox,Orioles
2014,28,Blue Jays,Cubs
2014,28,Diamondbacks,Pirates
2014,28,Rockies,Rays
2014,28,Mariners,Rangers
2014,28,Phillies,Dodgers
2014,29,Braves,Athletics
2014,29,Tigers,Diamondbacks
2014,29,Twins,Nationals
2014,29,Angels,Royals
2014,29,Yankees,Red Sox
2014,29,Cubs,Cardinals
2014,29,Mariners,White Sox
2014,29,Rays,Phillies
2014,29,Astros,Reds
2014,29,Padres,Brewers
2014,29,Rockies,Dodgers
2014,29,Indians,Giants
2014,29,Blue Jays,Marlins
2014,29,Rangers,Mets
2014,29,Pirates,Orioles
2014,30,Nationals,Rockies
2014,30,Athletics,Orioles
2014,30,Brewers,Mets
2014,30,Pirates,Reds
2014,30,Tigers,Mariners
2014,30,Phillies,Cardinals
2014,30,Marlins,Rays
2014,30,White Sox,Yankees
2014,30,Royals,Blue Jays
2014,30,Cubs,Diamondbacks
2014,30,Padres,Giants
2014,30,Braves,Astros
2014,30,Rangers,Indians
2014,30,Twins,Angels
2014,30,Dodgers,Red Sox
