Year,day,home_team_name,away_team_name
2021,1,White Sox,Twins
2021,1,Royals,Padres
2021,1,Athletics,Reds
2021,1,Marlins,Nationals
2021,1,Angels,Braves
2021,1,Brewers,Rangers
2021,1,Rockies,Tigers
2021,1,Indians,Mets
2021,1,Astros,Pirates
2021,1,Cubs,Orioles
2021,1,Blue Jays,Diamondbacks
2021,1,Rays,Phillies
2021,1,Giants,Red Sox
2021,1,Yankees,Mariners
2021,1,Dodgers,Cardinals
2021,2,Rockies,Twins
2021,2,Orioles,Tigers
2021,2,Phillies,Marlins
2021,2,Giants,Astros
2021,2,Nationals,Brewers
2021,2,Cardinals,Padres
2021,2,Angels,Athletics
2021,2,Blue Jays,Dodgers
2021,2,Mets,Indians
2021,2,Cubs,Rays
2021,2,Yankees,Braves
2021,2,White Sox,Rangers
2021,2,Reds,Red Sox
2021,2,Royals,Mariners
2021,2,Pirates,Diamondbacks
2021,3,Phillies,Yankees
2021,3,Mariners,Rangers
2021,3,Marlins,Padres
2021,3,Royals,Rays
2021,3,Dodgers,Red Sox
2021,3,Angels,Brewers
2021,3,Blue Jays,Astros
2021,3,Pirates,Twins
2021,3,Diamondbacks,White Sox
2021,3,Braves,Nationals
2021,3,Tigers,Reds
2021,3,Indians,Cubs
2021,3,Athletics,Rockies
2021,3,Giants,Mets
2021,3,Orioles,Cardinals
2021,4,Pirates,Padres
2021,4,Brewers,Tigers
2021,4,Giants,Rockies
2021,4,Cardinals,Mets
2021,4,Mariners,Cubs
2021,4,Royals,Blue Jays
2021,4,Yankees,Athletics
2021,4,Indians,White Sox
2021,4,Rangers,Dodgers
2021,4,Orioles,Nationals
2021,4,Diamondbacks,Red Sox
2021,4,Marlins,Angels
2021,4,Twins,Astros
2021,4,Phillies,Rays
2021,4,Braves,Reds
2021,5,Diamondbacks,Padres
2021,5,Giants,Brewers
2021,5,Marlins,Astros
2021,5,Cardinals,Tigers
2021,5,Red Sox,Mariners
2021,5,Phillies,Orioles
2021,5,Twins,White Sox
2021,5,Reds,Yankees
2021,5,Nationals,Blue Jays
2021,5,Angels,Mets
2021,5,Braves,Rockies
2021,5,Royals,Rays
2021,5,Dodgers,Indians
2021,5,Cubs,Athletics
2021,5,Rangers,Pirates
2021,6,Cardinals,Braves
2021,6,Mets,Brewers
2021,6,Yankees,Pirates
2021,6,Astros,Dodgers
2021,6,Rangers,Padres
2021,6,White Sox,Phillies
2021,6,Athletics,Mariners
2021,6,Marlins,Red Sox
2021,6,Blue Jays,Nationals
2021,6,Twins,Rockies
2021,6,Rays,Indians
2021,6,Royals,Orioles
2021,6,Cubs,Angels
2021,6,Giants,Diamondbacks
2021,6,Reds,Tigers
2021,7,White Sox,Rays
2021,7,Orioles,Padres
2021,7,Royals,Athletics
2021,7,Indians,Astros
2021,7,Pirates,Reds
2021,7,Rangers,Angels
2021,7,Blue Jays,Yankees
2021,7,Red Sox,Mets
2021,7,Nationals,Marlins
2021,7,Braves,Diamondbacks
2021,7,Twins,Cardinals
2021,7,Dodgers,Tigers
2021,7,Brewers,Giants
2021,7,Cubs,Phillies
2021,7,Rockies,Mariners
2021,8,Tigers,Astros
2021,8,Red Sox,Reds
2021,8,Rays,Blue Jays
2021,8,Dodgers,Braves
2021,8,Phillies,Athletics
2021,8,Twins,Giants
2021,8,Nationals,Marlins
2021,8,Yankees,Royals
2021,8,Rockies,Indians
2021,8,Diamondbacks,Brewers
2021,8,Pirates,Angels
2021,8,Mariners,Cardinals
2021,8,White Sox,Cubs
2021,8,Rangers,Padres
2021,8,Orioles,Mets
2021,9,Red Sox,Indians
2021,9,Marlins,Nationals
2021,9,White Sox,Astros
2021,9,Cardinals,Mariners
2021,9,Tigers,Royals
2021,9,Padres,Cubs
2021,9,Reds,Giants
2021,9,Rockies,Diamondbacks
2021,9,Athletics,Rays
2021,9,Pirates,Orioles
2021,9,Twins,Phillies
2021,9,Mets,Angels
2021,9,Dodgers,Brewers
2021,9,Blue Jays,Yankees
2021,9,Braves,Rangers
2021,10,White Sox,Pirates
